categoria,subcategoria,descripcion,unidades,precio,marca
Frescos,Quesos,Queso de Cabra Tierno 200 Gr,"17,25 € / 1 Kg","3,45 €",GRANJA RINYA
Frescos,Quesos,Queso de Vaca Griego 150 Gr,"13,80 € / 1 Kg","2,07 €",SÈNA
Frescos,Quesos,Queso Rulo de Cabra 100% 180 Gr,"11,78 € / 1 Kg","2,12 €",CONSUM
Frescos,Quesos,Cottage Natural 0% Materia Grasa 200 Gr,"6,50 € / 1 Kg","1,30 €",MARGUI
Frescos,Quesos,Queso Fundido Lonchas Sandwich 160 Gr,"9,69 € / 1 Kg","1,55 €",SANABRIA
Frescos,Quesos,Queso de Cabra Tierno Lonchas 160 Gr,"18,44 € / 1 Kg","2,95 €",SANABRIA
Frescos,Quesos,Queso Manchego Viejo D.O.P Cuña 250 Gr,"23,28 € / 1 Kg","5,82 €",CONSUM
Frescos,Quesos,Queso Rallado Pecorino Romano DOP 60 Gr,"33,17 € / 1 Kg","1,99 €",ELITALY
Frescos,Quesos,Emmental Francés Cuña 220 Gr,"12,50 € / 1 Kg","2,75 €",ENTREMONT
Frescos,Quesos,Queso Tierno Mezcla Mini,"7,95 € / 1 Kg","7,95 €",GRANJA LUZ
Frescos,Quesos,Queso Curado Mezcla Mini,"10,50 € / 1 Kg","9,46 €",GRANJA LUZ
Frescos,Quesos,Queso Mezcla Semi Mini,"9,49 € / 1 Kg","9,04 €",GRANJA LUZ
Frescos,Quesos,Queso Tierno Lonchas 90 Gr,"16,67 € / 1 Kg","1,50 €",G.BAQUERO
Frescos,Quesos,Queso Fundido Lonchas Sándwich 160 Gr,"14,31 € / 1 Kg","2,29 €",TRANCHETTES
Frescos,Quesos,Philadelphia Vegetal 100% Vegano 145 Gr,"20,62 € / 1 Kg","2,99 €",PHILADELPHIA
Frescos,Quesos,Queso Oveja Reserva Castellano Cuña 200 Gr,"19,95 € / 1 Kg","3,99 €",LACT.VICENTE
Frescos,Quesos,Queso Plancha Tasty Grill 140 Gr,"24,93 € / 1 Kg","3,49 €",OLD AMSTERDA
Frescos,Quesos,Queso Gouda Curado Cuña 200 Gr,"23,75 € / 1 Kg","4,75 €",OLD AMSTERDA
Frescos,Quesos,Rallado 3 Quesos Light Proteínico 150 Gr,"19,93 € / 1 Kg","2,99 €",ARLA
Frescos,Quesos,Queso Gouda Tierno Cuña 350 Gr,"8,14 € / 1 Kg","2,85 €",CONSUM
Frescos,Quesos,Queso Gouda Semi Cuña 300 Gr,"9,30 € / 1 Kg","2,79 €",CONSUM
Frescos,Quesos,Queso Maasdam Cuña 375 Gr,"7,97 € / 1 Kg","2,99 €",CONSUM
Frescos,Quesos,Queso Rallado Gouda 200 Gr,"7,20 € / 1 Kg","1,44 €",CONSUM
Frescos,Quesos,Queso Rallado 4 Quesos 200 Gr,"9,15 € / 1 Kg","1,83 €",CONSUM
Frescos,Quesos,Queso Mezcla Tostado 200 Gr,"23,45 € / 1 Kg","4,69 €",GRAN CAPITAN
Frescos,Quesos,Queso Rallado Sin Lactosa 150 Gr,"10,87 € / 1 Kg","1,63 €",CONSUM
Frescos,Quesos,Ricotta 250 Gr,"7,40 € / 1 Kg","1,85 €",TREVISANALAT
Frescos,Quesos,Raclette 250 Gr,"11,96 € / 1 Kg","2,99 €",ENTREMONT
Frescos,Quesos corte,Queso Oveja Reserva Leche Cruda 8 Meses,"23,36 € / 1 Kg","25,95 €
23,36 €",BOFFARD
Frescos,Quesos corte,Queso Reserva 12 Meses L. Pasteurizada Mezcla,"18,25 € / 1 Kg","20,89 €
18,25 €",G.BAQUERO
Frescos,Quesos corte,Membrillo Artesano Natural sin Gluten,"12,75 € / 1 Kg","14,50 €
12,75 €",SANTA TERESA
Frescos,Quesos corte,Queso Oveja Semicurado Leche Oveja Pasteurizad,"16,99 € / 1 Kg","19,50 €
16,99 €",V.SOTUELAMOS
Frescos,Quesos corte,Queso Mezcla Semi Leche Pasteurizada,"15,65 € / 1 Kg","15,65 €",G.BAQUERO
Frescos,Quesos corte,Q.FrescTradicional Cabra L. de Cabra Pasteurizada,"13,90 € / 1 Kg","13,90 €",GRANJA RINYA
Frescos,Quesos corte,Queso Bavaria Blue Leche Vaca Pasteurizada,"17,90 € / 1 Kg","17,90 €",BERGADER
Frescos,Quesos corte,Queso Oveja Leche Crud Cura. 7 Meses Valladolid,"25,90 € / 1 Kg","25,90 €",FLOR ESGUEVA
Frescos,Quesos corte,Queso Mezcla Curado 5 Meses L. Pasteurizada,"19,50 € / 1 Kg","19,50 €",GRAN CAPITAN
Frescos,Quesos corte,Queso Mezcla Barra Tierno L. Pasteurizada,"15,87 € / 1 Kg","15,87 €",EL VENTERO
Frescos,Quesos corte,Queso Fresco Servilleta Leche Pasteurizada,"12,20 € / 1 Kg","12,20 €",GRANJA RINYA
Frescos,Quesos corte,Queso Cabra Semicurado Leche Pasteurizada,"18,95 € / 1 Kg","18,95 €",CARMEN
Frescos,Quesos corte,Q.Hushall Light 17% Gras Leche Vaca Pasteurizada,"12,02 € / 1 Kg","12,02 €",ARLA
Frescos,Quesos corte,Q Parmigiano Reggiano D.O.P. L.Cruda de Vaca,"22,02 € / 1 Kg","22,02 €",FERRARINI
Frescos,Quesos corte,Queso Brie Francés Leche Vaca Pasteurizada,"13,90 € / 1 Kg","13,90 €",CANTOREL
Frescos,Quesos corte,Q. Gruyère Suizo D.O.P Leche Cruda de Vaca,"29,90 € / 1 Kg","29,90 €",SUIZA
Frescos,Quesos corte,Queso Cabra Tierno Leche Pasteurizada,"20,90 € / 1 Kg","20,90 €",G.BAQUERO
Frescos,Quesos corte,Queso Oveja Semicurado Leche Pasteurizada,"17,50 € / 1 Kg","17,50 €",CARMEN
Frescos,Quesos corte,Queso Mezcla Barra Tierno L. Pasteurizada,"13,95 € / 1 Kg","13,95 €",CARMEN
Frescos,Quesos corte,"Tarta de Queso Artesana Queso Fresco,Huevo,Lec","9,99 € / 1 Kg","9,99 €",GRANJA RINYA
Frescos,Quesos corte,Queso Delicias de Cabra Leche Pasteurizada,"22,50 € / 1 Kg","22,50 €",EL PASTOR
Frescos,Quesos corte,Queso Oveja Añejo Leche Cruda 9 Meses,"22,99 € / 1 Kg","22,99 €",G.BAQUERO
Frescos,Quesos corte,Q.Mezcla La Cava Artes Leche Pasteurizada,"19,90 € / 1 Kg","19,90 €",G.BAQUERO
Frescos,Quesos corte,Q.Tradicional Cassoleta Fresco L.Pasteurizada,"10,90 € / 1 Kg","10,90 €",GRANJA RINYA
Frescos,Quesos corte,Queso Oveja c/Ajo Negro Leche Pasteurizada,"23,90 € / 1 Kg","23,90 €",V.SOTUELAMOS
Frescos,Quesos corte,Queso de Oveja Trufado L. de Oveja Pasteurizada,"26,90 € / 1 Kg","26,90 €",V.SOTUELAMOS
Frescos,Quesos corte,Queso Cabra La Casita Leche Cabra Pasteurizad,"20,90 € / 1 Kg","20,90 €",CAPRILLICE
Frescos,Quesos corte,Queso Mezcla Semi Leche Pasteurizada,"13,50 € / 1 Kg","13,50 €",ARTEPOK
Frescos,Quesos corte,Queso Semicurado Barra Leche Pasteurizada,"16,50 € / 1 Kg","16,50 €",G.BAQUERO
Frescos,Quesos corte,Queso Cabra Pell Florida L.Pasteurizada Maestraz,"25,90 € / 1 Kg","25,90 €",CATI
Frescos,Quesos corte,Queso Oveja Tierno Leche Pasteurizada,"15,90 € / 1 Kg","15,90 €",V.SOTUELAMOS
Frescos,Quesos corte,Queso Cabrales D.O.P Leche Cruda de Vaca,"23,56 € / 1 Kg","23,56 €",EL MOLIN
Frescos,Quesos corte,Queso Mezcla Curado Leche Pasteurizada,"16,50 € / 1 Kg","16,50 €",ARTEPOK
Frescos,Quesos corte,Queso Oveja-Cabra Añejo Leche Cruda 12 Meses,"19,50 € / 1 Kg","19,50 €",CARMEN
Frescos,Quesos corte,Q.Rulo Mezcla Papaya L.Pasteurizada Cabr-Vac,"15,80 € / 1 Kg","15,80 €",GRANJA RINYA
Frescos,Quesos corte,Q. Oveja Pasta Blanda Leche Pasteurizada,"16,50 € / 1 Kg","16,50 €",GRANJA RINYA
Frescos,Quesos corte,Queso Mahón Semi DOP de Leche Cruda,"16,90 € / 1 Kg","16,90 €",SA NAVETA
Frescos,Quesos corte,Queso Idiazabal DOP Leche Cruda de Oveja,"25,50 € / 1 Kg","25,50 €",BELAI
Frescos,Quesos corte,Queso de Cabra Curado con Leche Pasteurizada,"23,50 € / 1 Kg","23,50 €",CAPRILLICE
Frescos,Quesos corte,Queso Oveja 12 Meses Envejecido en Manteca,"22,90 € / 1 Kg","22,90 €",V.SOTUELAMOS
Frescos,Quesos corte,Queso Azul Leche Vaca Pasteurizada,"15,50 € / 1 Kg","15,50 €",SAINT-FLOUR
Frescos,Quesos corte,Queso Fresco Tradicional Villalón,"10,90 € / 1 Kg","10,90 €",LACT.VICENTE
Frescos,Quesos corte,Queso Oveja Romero 10 Meses L.Pasteurizada,"22,90 € / 1 Kg","22,90 €",VEGA SOTUELA
Frescos,Quesos corte,Queso Maasdam Tierno,"10,48 € / 1 Kg","10,48 €",M.VICENTE
Frescos,Quesos corte,Queso Añejo Intenso Grand 62,"19,90 € / 1 Kg","19,90 €",G.BAQUERO
Frescos,Quesos corte,Queso Edam Barra,"9,90 € / 1 Kg","9,90 €",M.VICENTE
Frescos,Quesos corte,Queso Manchego Curado D.O.P,"28,90 € / 1 Kg","28,90 €",DON JULIÁN
Frescos,Quesos corte,Rulo de Cabra 100%,"17,90 € / 1 Kg","17,90 €",G.BAQUERO
Frescos,Quesos corte,Queso Havarti Barra,"14,50 € / 1 Kg","14,50 €",ARLA
Frescos,Quesos corte,Roquefort DOP,"21,90 € / 1 Kg","21,90 €",PASTOURELLE
Frescos,Pescadería,Krissia Barritas de Surimi 180 Gr,"14,94 € / 1 Kg","2,99 €
2,69 €",AGUINAGA
Frescos,Pescadería,Emperador corte sin Hueso - Cortada 250gr aprox.,"9,95 € / 1 Kg","4,99 €
2,49 €",
Frescos,Pescadería,Anchoas en Aceite de Oliva 50 Gr,"62,00 € / 1 Kg","3,45 €
3,10 €",BRUIMAR
Frescos,Pescadería,Sardina Marinada 50 Gr,"28,00 € / 1 Kg","1,50 €
1,40 €",BRUIMAR
Frescos,Pescadería,Porción de Salmón Noruego - Pieza 200 g aprox.,"23,95 € / 1 Kg","5,19 €
4,79 €",
Frescos,Pescadería,Langostino Cocido mediano,"9,95 € / 1 Kg","10,95 €
9,95 €",
Frescos,Pescadería,Calamar Extra - Pieza de 150 gr. aproximadamente,"9,95 € / 1 Kg","1,94 €
1,49 €",
Frescos,Pescadería,Bacaladilla - Pieza de 80 gr. aproximadamente,"3,99 € / 1 Kg","0,40 €
0,32 €",
Frescos,Pescadería,Sardina,"5,95 € / 1 Kg","6,95 €
5,95 €",
Frescos,Pescadería,Mejillón limpio - Malla 1kg aprox.,"2,99 € / 1 Kg","3,35 €
2,99 €",
Frescos,Pescadería,"Rape Entero - Pieza 1,3 kg aprox. - Disponible de miércoles a sábado","9,90 € / 1 Kg","14,49 €
11,12 €",
Frescos,Pescadería,Esgarraet de Bacalao y Pimientos Asados 180 Gr,"14,94 € / 1 Kg","2,99 €
2,69 €",ANGOMAR
Frescos,Pescadería,Salmón Ahumado Noruego 2 x 40 Gr,"67,38 € / 1 Kg","5,99 €
5,39 €",ROYAL
Frescos,Pescadería,La Gula del Norte con Gambas 130 Gr,"27,61 € / 1 Kg","3,99 €
3,59 €",AGUINAGA
Frescos,Pescadería,"Chirla Malla Peso Aproximado 350g 0,35 Kg","8,54 € / 1 Kg","3,29 €
2,99 €",
Frescos,Pescadería,Pulpo Cocido 250g Confremar 250 Gr,"35,80 € / 1 Kg","9,95 €
8,95 €",
Frescos,Pescadería,Calamar Limpio 200 Gr,"22,45 € / 1 Kg","4,99 €
4,49 €",BOREAL
Frescos,Pescadería,Gambon Extra Caja 800 Gr,"12,06 € / 1 Kg","10,75 €
9,65 €",PESCANOVA
Frescos,Pescadería,Gamba Alistada 200g 200 Gr,"18,75 € / 1 Kg","4,20 €
3,75 €",MARINES
Frescos,Pescadería,Filetón de Bacalao,"12,90 € / 1 Kg","6,45 €",ANGOMAR
Frescos,Pescadería,Boquerones en Vinagre 50 Gr,"35,80 € / 1 Kg","1,79 €",BRUIMAR
Frescos,Pescadería,Huevas de Islandia Negras 50 Gr,"47,00 € / 1 Kg","2,35 €",ROYAL
Frescos,Pescadería,Taquitos Salmón Ahumad Noruego 75 Gr,"43,87 € / 1 Kg","3,29 €",LA BALINESA
Frescos,Pescadería,Boquerones en Aceite de Oliva con Ajo y Perejil 50 Gr,"41,00 € / 1 Kg","2,05 €",BRUIMAR
Frescos,Pescadería,Sepia Limpia - Pieza 550 g aprox.,"13,95 € / 1 Kg","7,71 €",
Frescos,Pescadería,"Merluza Entera o Mitades - Entera 1,2 Kg aprox.","9,95 € / 1 Kg","11,99 €",
Frescos,Pescadería,Migas de Bacalao 100 Gr,"29,90 € / 1 Kg","2,99 €",CONSUM
Frescos,Pescadería,Filete Bacalao Inglés 90 Gr,"39,89 € / 1 Kg","3,59 €",CONSUM
Frescos,Pescadería,Bonito Lonchas 40 Gr,"2,88 € / 100 Gr","1,15 €",ANGOMAR
Frescos,Pescadería,Filete de Lubina 200 Gr,"23,50 € / 1 Kg","4,70 €",
Frescos,Pescadería,Filete de Dorada 200 Gr,"22,55 € / 1 Kg","4,51 €",
Frescos,Pescadería,Marineras Salmón y Merluza 2 x 80 Gr,"18,69 € / 1 Kg","2,99 €",
Frescos,Pescadería,La Gula del Norte 100 Gr,"31,90 € / 1 Kg","3,19 €",AGUINAGA
Frescos,Pescadería,Tinta de Sepia 32 Gr,"5,91 € / 100 Gr","1,89 €",NORTINDAL
Frescos,Pescadería,Rodajas de Mar Selectas 200 Gr,"19,95 € / 1 Kg","3,99 €",EMBUMAR
Frescos,Pescadería,Filetón Bacalao Islandia 500 Gr,"11,98 € / 1 Kg","5,99 €",CONSUM
Frescos,Pescadería,Filete de Anchoa Aceite de Oliva MSC 16 Gr,"13,69 € / 100 Gr","2,19 €",G.CANTABRICO
Frescos,Pescadería,Huevas de Islandia Rojas 50 Gr,"47,00 € / 1 Kg","2,35 €",ROYAL
Frescos,Pescadería,Banderilla Boquerón y Aceituna 115 Gr,"23,39 € / 1 Kg","2,69 €",BRUIMAR
Frescos,Pescadería,Banderilla Anchoa y Boquerón 95 Gr,"28,32 € / 1 Kg","2,69 €",BRUIMAR
Frescos,Pescadería,Anillas a la Romana Rebozadas al Huevo 210 Gr,"19,00 € / 1 Kg","3,99 €",AGUINAMAR
Frescos,Pescadería,Banderilla Gildas 95 Gr,"28,32 € / 1 Kg","2,69 €",BRUIMAR
Frescos,Pescadería,Mojama de Atún Selección,"46,50 € / 1 Kg","9,30 €",ANGOMAR
Frescos,Pescadería,"Boquerón Cantábrico Ajo,Oliva y Perejil 100 Gr","39,90 € / 1 Kg","3,99 €",BRUIMAR
Frescos,Pescadería,Filete Anchoa Cantábrico en Aceite de Oliva 95 Gr,"65,16 € / 1 Kg","6,19 €",BRUIMAR
Frescos,Pescadería,Delicias de Mar Pack 2 Unidades 2 x 100 Gr,"8,45 € / 1 Kg","1,69 €",CONSUM
Frescos,Pescadería,Dorada Crianza de España - Pieza de 500 gr. aprox.,"9,20 € / 1 Kg","4,60 €",
Frescos,Pescadería,Anilla de Potón,"9,95 € / 1 Kg","9,95 €",
Frescos,Pescadería,Trucha Arco Iris Asalmonada - Pieza 360 gr. aprox. - Disponible todos los días e,"8,95 € / 1 Kg","3,58 €",
Frescos,Pescadería,Lubina Crianza de España - Pieza de 500 gr. aprox.,"9,20 € / 1 Kg","4,60 €",
Frescos,Pescadería,Gambón Grande - Congelado,"9,95 € / 1 Kg","9,95 €",
Frescos,Pescadería,Sepia Sucia - Pieza 550 g aprox.,"13,95 € / 1 Kg","7,71 €",
Frescos,Pescadería,Ensalada de Ahumados 60 Gr,"2,88 € / 100 Gr","1,15 €",ANGOLEVANTE
Frescos,Pescadería,Palito Maruca Inglés 75 Gr,"29,20 € / 1 Kg","2,19 €",ANGOMAR
Frescos,Pescadería,Anchoas en Salmuera 210 Gr,"22,38 € / 1 Kg","4,70 €",BRUIMAR
Frescos,Pescadería,Marineras Merluza y Gambas 2 x 80 Gr,"18,69 € / 1 Kg","2,99 €",
Frescos,Pescadería,Pescadilla - Pieza de 300 gr. aproximadamente,"8,99 € / 1 Kg","2,70 €",
Frescos,Pescadería,Boquerón - Todos los días excepto Lunes y Martes,"6,95 € / 1 Kg","6,95 €",
Frescos,Pescadería,Filete de Bacalao - Pieza 465 g aprox.,"15,90 € / 1 Kg","7,40 €",
Frescos,Pescadería,Tiras de Potón,"9,95 € / 1 Kg","9,95 €",
Frescos,Pescadería,Brandada de Bacalao 225 Gr,"13,29 € / 1 Kg","2,99 €",ANGOMAR
Frescos,Pescadería,Ajoarriero de Bacalao 225 Gr,"13,29 € / 1 Kg","2,99 €",ANGOMAR
Frescos,Pescadería,Filete Anchoa Cantábrico Aceite Girasol MSC Tarro 55 Gr,"72,55 € / 1 Kg","3,99 €",REVUELTA
Frescos,Pescadería,Filete Anchoa Cantábrico MSC en Aceite Oliva 30 Gr,"8,30 € / 100 Gr","2,49 €",REVUELTA
Frescos,Pescadería,Calamar,"8,99 € / 1 Kg","8,99 €",
Frescos,Pescadería,"Corvina Crianza España Entera o Mitades - Pieza 1,3 Kg aprox.","9,95 € / 1 Kg","13,45 €",REX
Frescos,Pescadería,Carabinero Med. 12-15 Piezas Caja 500 Gr- Congelado,"85,00 € / 1 Kg","42,50 €",
Frescos,Pescadería,Tonyina de Sorra Lonchas en Aceite 50 Gr,"49,80 € / 1 Kg","2,49 €",ANGOMAR
Frescos,Pescadería,"Salmón Noruego Entero o Mitades - Entero 2,8 kg aprox.","12,45 € / 1 Kg","35,57 €",
Frescos,Pescadería,Morralla Lonjas de la Comunidad - Disponible de martes a jueves,"7,95 € / 1 Kg","7,95 €",
Frescos,Pescadería,Sardina Ahumada 80 Gr,"30,75 € / 1 Kg","2,46 €",BRUIMAR
Frescos,Pescadería,Salmón Ahumado Suave 25% Reducido en Sal 80 Gr,"73,63 € / 1 Kg","5,89 €",ROYAL
Frescos,Pescadería,Boquerón en Vinagre del Cantábrico 60 Gr,"59,17 € / 1 Kg","3,55 €",CONSUM
Frescos,Pescadería,Lenguado - Pieza 200 gr aprox.,"24,95 € / 1 Kg","4,99 €",
Frescos,Pescadería,Salpicón de Marisco 250 Gr,"13,96 € / 1 Kg","3,49 €",ANGOMAR
Frescos,Pescadería,Rodaballo Entero o Mitadas - Entero 2 kg aprox,"14,95 € / 1 Kg","29,90 €",
Frescos,Pescadería,Mojama Extra Lonchas 80 Gr,"61,13 € / 1 Kg","4,89 €",ANGOMAR
Frescos,Pescadería,Filete Anchoa Cantábrico en Aceite Oliva MSC 30 Gr,"6,63 € / 100 Gr","1,99 €",LA LAREDANA
Frescos,Pescadería,Migas de Bacalao Desalado 250 Gr,"19,40 € / 1 Kg","4,85 €",ANGOMAR
Frescos,Pescadería,Lomo de Bonito,"19,90 € / 1 Kg","4,78 €",ANGOLEVANTE
Frescos,Pescadería,Lomo Sardina Anchoada 60 Gr,"32,50 € / 1 Kg","1,95 €",BRUIMAR
Frescos,Pescadería,Tentáculo Pulpo Cocido 220 Gr,"52,27 € / 1 Kg","11,50 €",
Frescos,Pescadería,Trozos de Bacalao Especial Guisos 400 Gr,"10,88 € / 1 Kg","4,35 €",ANGOMAR
Frescos,Pescadería,Filete Anchoa Ahumado en Aceite de Oliva 16 Gr,"13,44 € / 100 Gr","2,15 €",G.CANTABRICO
Frescos,Pescadería,Sardinas Saladas 160 Gr,"7,19 € / 1 Kg","1,15 €",ANGOLEVANTE
Frescos,Pescadería,Filete Salmón Bandeja Noruego,"23,95 € / 1 Kg","4,07 €",
Frescos,Pescadería,Anchoa del Cantábrico en Aceite Oliva 23 Gr,"7,17 € / 100 Gr","1,65 €",CONSUM
Frescos,Pescadería,Rallado Krissia de Surimi 125 Gr,"15,92 € / 1 Kg","1,99 €",AGUINAGA
Frescos,Pescadería,Salmón Ahumado Noruego 2 x 80 Gr,"49,94 € / 1 Kg","7,99 €",LA BALINESA
Frescos,Pescadería,Salmón Ahumado Noruego 100 Gr,"42,50 € / 1 Kg","4,25 €",MARINA BEST
Frescos,Pescadería,Salmón Ahumado Noruego Marinado 80 Gr,"58,63 € / 1 Kg","4,69 €",LA BALINESA
Frescos,Pescadería,Filete de Merluza,"20,95 € / 1 Kg","7,35 €",
Frescos,Pescadería,Palitos de Surimi 450 Gr,"4,42 € / 1 Kg","1,99 €",CONSUM
Frescos,Pescadería,Filete de Anchoa en Aceite de Oliva 100 Gr,"59,90 € / 1 Kg","5,99 €",BRUIMAR
Frescos,Pescadería,Boquerones Ajo y Perejil en Aceite de Girasol 240 Gr,"24,96 € / 1 Kg","5,99 €",BRUIMAR
Frescos,Pescadería,Langostino Cocido Rodolfo 330 Gr,"15,12 € / 1 Kg","4,99 €",PESCANOVA
Frescos,Pescadería,Lomos de salmón Bandeja 300 Gr,"26,63 € / 1 Kg","7,99 €",
Frescos,Pescadería,Solomillo Salmón Noruego 320 Gr,"25,59 € / 1 Kg","8,19 €",
Frescos,Pescadería,Perlas de Salmón 100 Gr,"49,90 € / 1 Kg","4,99 €",SPHERIKA
Frescos,Pescadería,Perlas de Arenque MSC 50 Gr,"69,80 € / 1 Kg","3,49 €",SPHERIKA
Frescos,Pescadería,Salpicón de Pulpo 380 Gr,"18,39 € / 1 Kg","6,99 €",ANGOMAR
Frescos,Pescadería,Krissia Barritas Protein de Surimi 300 Gr,"15,50 € / 1 Kg","4,65 €",AGUINAGA
Frescos,Pescadería,Krissia Barritas de Surimi 300 Gr,"15,50 € / 1 Kg","4,65 €",AGUINAGA
Frescos,Pescadería,Mejillon en su Jugo 2´30´´ MICRO 500 Gr,"8,98 € / 1 Kg","4,49 €",AGUINAMAR
Frescos,Pescadería,Salmón Ahumado Noruego 80 Gr,"59,88 € / 1 Kg","4,79 €",LA BALINESA
Frescos,Pescadería,Anchoas en Aceite de Girasol 23 Gr,"4,13 € / 100 Gr","0,95 €",CAPRIMAR
Frescos,Pescadería,Anchoas en Aceite de Oliva 29 Gr,"9,28 € / 100 Gr","2,69 €",CONSORCIO
Frescos,Pescadería,Langostino Ajo/Perejil 200 Gr,"24,95 € / 1 Kg","4,99 €",PESCANOVA
Frescos,Pescadería,Solomillo de Salmón Ahumado Noruego 100 Gr,"66,50 € / 1 Kg","6,65 €",LA BALINESA
Frescos,Pescadería,Sepia Limpia 250g 250 Gr,"23,96 € / 1 Kg","5,99 €",BOREAL
Frescos,Pescadería,Delicias Aguinaga al Ajillo 175 Gr,"8,91 € / 1 Kg","1,56 €",CONSUM
Frescos,Pescadería,Migas de Bacalao en Salazón 160 Gr,"21,19 € / 1 Kg","3,39 €",ANGOMAR
Frescos,Pescadería,"Buey de Mar Congelado Cocido Peso Aprox 500 Gr. 0,5 Kg","17,50 € / 1 Kg","8,75 €",MARINES
Frescos,Pescadería,Pata Pulpo Cocido En su Jugo 200 Gr,"39,95 € / 1 Kg","7,99 €",PESCANOVA
Frescos,Pescadería,Rodaja Atún,"22,95 € / 1 Kg","4,94 €",
Frescos,Pescadería,Navajas Congelada 400 Gr,"9,98 € / 1 Kg","3,99 €",
Frescos,Pescadería,Carne de Vieira Congelada 200 Gr,"49,95 € / 1 Kg","9,99 €",
Frescos,Pescadería,"Bogavante Congelado Peso Aproxim 375G 0,37 Kg","40,14 € / 1 Kg","14,85 €",MARINES
Frescos,Pescadería,Bacalao al Punto de Sal,"14,95 € / 1 Kg","4,49 €",DIMAR
Frescos,Pescadería,Filetón de Bacalao Extra,"17,50 € / 1 Kg","17,50 €",ANGOMAR
Frescos,Pescadería,Capellanes Secos,"15,65 € / 1 Kg","4,08 €",ANGOMAR
Frescos,Pescadería,Galera Caja 400 Gr,"9,98 € / 1 Kg","3,99 €",
Frescos,Pescadería,Gambon Grande Caja 485 Gr,"14,41 € / 1 Kg","6,99 €",PESCANOVA
Frescos,Pescadería,Cigala Mediana 14-18 500 Gr,"21,80 € / 1 Kg","10,90 €",AMATSU
Frescos,Pescadería,Mojama de Atún 150 Gr,"21,67 € / 1 Kg","3,25 €",ANGOMAR
Frescos,Pescadería,Bacalao Noruego Skrei Entero o Mitades - Entero 3 kg aprox.,"10,95 € / 1 Kg","33,18 €",
Frescos,Verduras,Setas de Cultivo Bandeja 200 Gr,"7,15 € / 1 Kg","1,59 €
1,43 €",
Frescos,Verduras,Tomate Canario,"1,59 € / 1 Kg","0,24 €
0,20 €",
Frescos,Verduras,Ensalada Mixta Bolsa 150 Gr,"8,60 € / 1 Kg","1,53 €
1,29 €",FLORETTE
Frescos,Verduras,Guacamole Tarrina 200 Gr,"8,00 € / 1 Kg","1,75 €
1,60 €",
Frescos,Verduras,Ensalada Gourmet Completa 175 Gr,"16,86 € / 1 Kg","3,30 €
2,95 €",FLORETTE
Frescos,Verduras,Rabano Redondo Bolsa 200 Gr,"5,25 € / 1 Kg","1,05 €",EL DULZE
Frescos,Verduras,Pimiento Verde,"2,69 € / 1 Kg","0,73 €",
Frescos,Verduras,Judía Redonda Bandeja 250 Gr,"6,00 € / 1 Kg","1,50 €",
Frescos,Verduras,Pepino,"1,99 € / 1 Kg","0,36 €",
Frescos,Verduras,Pimiento Tipo Padrón Bandeja 200 Gr,"6,25 € / 1 Kg","1,25 €",
Frescos,Verduras,Patata Selección Conservación,"1,99 € / 1 Kg","0,62 €",
Frescos,Verduras,Tomate Ensalada.,"2,29 € / 1 Kg","0,46 €",
Frescos,Verduras,Tomate Pera,"1,99 € / 1 Kg","0,26 €",
Frescos,Verduras,Pimiento Rojo,"2,69 € / 1 Kg","0,86 €",
Frescos,Verduras,"Lechuga Iceberg Peso Aproximado 350 gr 0,35 Kg","3,00 € / 1 Kg","1,05 €",
Frescos,Verduras,"Lechuga Romana Peso Aprox. 320 G. 0,32 Kg","3,59 € / 1 Kg","1,15 €",
Frescos,Verduras,Cebolla Seca Malla 1 Kg,"2,29 € / 1 Kg","2,29 €",
Frescos,Verduras,Col de Bruselas Bandeja 500 Gr,"4,98 € / 1 Kg","2,49 €",
Frescos,Verduras,"Cebolla Tierna Manojo Peso Aproximado 300 gr 0,3 Kg","4,30 € / 1 Kg","1,29 €",
Frescos,Verduras,Cebolla Seca Malla 2 Kg,"1,93 € / 1 Kg","3,85 €",
Frescos,Verduras,Boniato Rojo,"2,10 € / 1 Kg","0,65 €",
Frescos,Verduras,Cebolla Seca Malla Tubo 1 Kg,"2,39 € / 1 Kg","2,39 €",
Frescos,Verduras,Tomate en Rama,"2,29 € / 1 Kg","0,34 €",
Frescos,Verduras,"Cogollos 3 Unidades Peso Aprox. 330 Gr. 0,33 Kg","3,79 € / 1 Kg","1,25 €",
Frescos,Verduras,Ajos Secos Malla 250 Gr,"6,20 € / 1 Kg","1,55 €",
Frescos,Verduras,Brócoli Manojo 500 Gr,"2,70 € / 1 Kg","1,35 €",
Frescos,Verduras,"Apio Verde Peso Aproximado 550 gr 0,55 Kg","2,53 € / 1 Kg","1,39 €",
Frescos,Verduras,Zanahoria Tierna Bolsa 500 Gr,"1,78 € / 1 Kg","0,89 €",
Frescos,Verduras,Zanahoria de Mesa Bolsa 1 Kg,"1,09 € / 1 Kg","1,09 €",
Frescos,Verduras,Berenjena Negra,"1,99 € / 1 Kg","0,77 €",
Frescos,Verduras,Calabacin Verde,"1,79 € / 1 Kg","0,82 €",
Frescos,Verduras,Cilantro Bolsa 20 Gr,"6,25 € / 100 Gr","1,25 €",EL DULZE
Frescos,Verduras,Judia Plana Bandeja 250 Gr,"6,36 € / 1 Kg","1,59 €",
